CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,OnlineSecurity,TechSupport,PaymentMethod,CallDuration,Complaints,RechargeFrequency,Churn,ChurnProbability,Segment
CUST-00203,Male,0,8,62.28,472.08,One Year,No,No Internet Service,No Internet Service,Credit Card,81.4,3,5,0,0.4428,Dormant
CUST-00204,Female,0,9,37.58,297.39,Month-to-Month,Fiber Optic,No,No,Electronic Check,155.1,1,2,0,0.619,At Risk
CUST-00205,Female,1,4,67.8,277.58,One Year,No,No Internet Service,No Internet Service,Bank Transfer,219.9,1,3,1,0.3849,Dormant
CUST-00206,Male,0,5,58.92,267.15,Month-to-Month,DSL,Yes,Yes,Credit Card,103.0,2,2,1,0.9235,At Risk
CUST-00207,Male,0,37,99.15,3692.77,Month-to-Month,Fiber Optic,No,Yes,Credit Card,432.6,0,4,0,0.2427,Dormant
CUST-00208,Female,0,4,95.89,377.5,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,175.9,0,6,0,0.3138,Dormant
CUST-00209,Male,1,1,31.67,30.71,One Year,DSL,No,No,Mailed Check,406.8,1,7,0,0.3924,Dormant
CUST-00210,Male,0,23,27.03,552.33,One Year,Fiber Optic,No,No,Credit Card,371.4,1,5,0,0.0795,Loyal
CUST-00211,Female,1,72,110.63,7122.15,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,541.9,2,4,0,0.3727,Dormant
CUST-00212,Female,0,9,72.62,561.73,Month-to-Month,DSL,No,No,Mailed Check,80.1,2,6,0,0.5619,At Risk
CUST-00213,Female,0,3,105.5,284.26,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,152.3,2,2,1,0.905,At Risk
CUST-00214,Male,0,20,23.93,478.6,One Year,Fiber Optic,Yes,Yes,Bank Transfer,523.2,3,9,0,0.1853,Loyal
CUST-00215,Female,0,56,71.7,4081.97,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,498.6,2,8,0,0.3353,Dormant
CUST-00216,Male,0,36,73.02,2427.04,Month-to-Month,DSL,No,No,Credit Card,139.5,2,4,0,0.4229,Dormant
CUST-00217,Male,0,23,105.79,2435.42,One Year,DSL,No,No,Electronic Check,91.4,3,3,1,0.8002,At Risk
CUST-00218,Female,0,9,27.96,236.01,Two Year,DSL,No,Yes,Bank Transfer,518.1,2,6,1,0.6918,At Risk
CUST-00219,Female,0,18,42.53,770.88,Month-to-Month,DSL,No,No,Mailed Check,131.5,5,5,0,0.326,Dormant
CUST-00220,Female,0,2,59.47,124.32,Month-to-Month,DSL,No,No,Electronic Check,526.5,4,6,1,0.807,At Risk
CUST-00221,Female,0,27,106.32,2577.74,Two Year,Fiber Optic,No,Yes,Electronic Check,577.8,1,3,0,0.2265,Dormant
CUST-00222,Female,0,30,113.77,3489.79,Two Year,Fiber Optic,No,No,Credit Card,155.9,0,7,0,0.1603,Loyal
CUST-00223,Male,0,72,119.26,8366.6,Month-to-Month,Fiber Optic,No,No,Bank Transfer,509.0,0,8,1,0.4964,Dormant
CUST-00224,Male,0,7,115.84,821.79,Two Year,DSL,No,No,Bank Transfer,271.6,0,6,1,0.6215,At Risk
CUST-00225,Male,0,1,18.61,18.24,One Year,Fiber Optic,No,No,Bank Transfer,479.6,0,2,1,0.6631,At Risk
CUST-00226,Male,0,18,22.87,384.82,Two Year,DSL,Yes,Yes,Electronic Check,262.2,0,6,0,0.1289,Loyal
CUST-00227,Female,0,29,33.06,858.66,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,70.1,2,9,1,0.7594,At Risk
CUST-00228,Male,1,37,53.58,1712.86,Two Year,Fiber Optic,No,Yes,Electronic Check,436.2,1,5,0,0.0929,Loyal
CUST-00229,Female,0,5,102.65,491.23,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,115.9,1,8,1,0.6045,At Risk
CUST-00230,Female,0,7,109.05,800.04,Month-to-Month,DSL,No,Yes,Electronic Check,558.4,0,7,0,0.2452,Dormant
CUST-00231,Female,0,17,37.06,628.51,Two Year,Fiber Optic,No,No,Credit Card,268.1,4,1,1,0.6464,At Risk
CUST-00232,Female,0,9,81.21,669.11,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,76.7,3,3,0,0.6666,At Risk
CUST-00233,Female,0,47,111.57,5324.76,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,160.2,1,7,0,0.1171,Loyal
CUST-00234,Male,0,15,65.3,979.5,Month-to-Month,Fiber Optic,No,No,Mailed Check,521.6,1,2,0,0.2135,Dormant
CUST-00235,Male,0,38,28.56,983.62,Two Year,Fiber Optic,Yes,No,Electronic Check,213.0,0,4,1,0.4952,Dormant
CUST-00236,Female,0,20,64.7,1103.6,One Year,DSL,No,No,Credit Card,518.1,2,4,1,0.5804,At Risk
CUST-00237,Male,0,35,56.33,1722.41,One Year,Fiber Optic,No,Yes,Electronic Check,128.2,2,3,0,0.3074,Dormant
CUST-00238,Male,0,9,76.92,709.91,One Year,DSL,Yes,No,Mailed Check,296.9,2,6,1,0.761,At Risk
CUST-00239,Female,0,42,62.74,2680.7,Month-to-Month,DSL,Yes,No,Electronic Check,530.6,0,4,1,0.6246,At Risk
CUST-00240,Male,0,7,19.77,125.8,Month-to-Month,DSL,No,No,Credit Card,57.6,0,5,1,0.4404,Dormant
CUST-00241,Female,1,18,119.39,1949.25,One Year,No,No Internet Service,No Internet Service,Bank Transfer,203.4,2,4,0,0.2073,Dormant
CUST-00242,Female,0,5,73.44,370.35,Two Year,DSL,Yes,Yes,Electronic Check,548.6,0,2,1,0.567,At Risk
CUST-00243,Female,0,15,66.31,1032.0,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,370.0,3,3,0,0.4605,Dormant
CUST-00244,Male,1,9,115.37,1044.38,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,438.3,3,4,1,0.7022,At Risk
CUST-00245,Male,0,7,33.9,230.45,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,510.0,0,3,1,0.7074,At Risk
CUST-00246,Female,0,72,37.3,2413.1,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,328.4,1,1,0,0.1208,Loyal
CUST-00247,Male,0,4,100.42,383.66,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,319.15,2,6,1,0.8238,At Risk
CUST-00248,Female,1,37,44.6,1479.74,One Year,DSL,No,No,Electronic Check,394.1,1,4,0,0.1275,Loyal
CUST-00249,Female,0,72,99.52,7248.58,Month-to-Month,DSL,No,No,Electronic Check,420.8,3,6,0,0.2953,Dormant
CUST-00250,Female,0,1,45.7,42.38,Month-to-Month,Fiber Optic,No,No,Bank Transfer,117.1,0,5,0,0.2995,Dormant
CUST-00251,Male,0,28,21.39,608.95,Two Year,Fiber Optic,No,No,Bank Transfer,565.2,1,5,0,0.2333,Dormant
CUST-00252,Male,1,6,70.74,393.17,Two Year,DSL,Yes,Yes,Credit Card,483.8,2,9,0,0.375,Dormant
CUST-00253,Female,0,1,38.06,38.62,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,174.9,1,6,1,0.5905,At Risk
CUST-00254,Male,0,12,95.3,1048.3,One Year,Fiber Optic,Yes,No,Electronic Check,360.6,2,6,0,0.3007,Dormant
CUST-00255,Male,1,65,83.4,5085.04,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,244.6,2,4,0,0.2403,Dormant
CUST-00256,Female,0,1,112.21,109.19,Two Year,Fiber Optic,No,Yes,Bank Transfer,406.4,1,6,0,0.2687,Dormant
CUST-00257,Female,0,21,97.86,1775.69,One Year,Fiber Optic,No,Yes,Mailed Check,596.4,3,5,1,0.6809,At Risk
CUST-00258,Female,0,16,36.44,606.15,Two Year,Fiber Optic,Yes,No,Bank Transfer,56.1,0,10,0,0.1825,Loyal
CUST-00259,Female,0,49,99.62,4709.17,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,572.9,4,12,0,0.3339,Dormant
CUST-00260,Male,1,2,83.46,158.84,One Year,No,No Internet Service,No Internet Service,Electronic Check,71.3,1,6,1,0.7101,At Risk
CUST-00261,Female,0,27,86.23,2369.84,One Year,DSL,No,No,Mailed Check,292.6,1,1,0,0.4075,Dormant
CUST-00262,Female,0,27,102.89,2842.35,Month-to-Month,Fiber Optic,No,No,Electronic Check,304.8,2,3,1,0.8269,At Risk
CUST-00263,Male,0,26,76.53,1899.15,Month-to-Month,Fiber Optic,No,No,Mailed Check,183.2,0,3,0,0.1777,Loyal
CUST-00264,Female,0,68,65.53,4614.02,One Year,Fiber Optic,Yes,Yes,Mailed Check,353.0,1,3,0,0.0755,Loyal
CUST-00265,Female,1,41,82.94,2934.49,One Year,DSL,No,No,Credit Card,505.4,2,8,1,0.5968,At Risk
CUST-00266,Female,0,1,48.39,42.23,Month-to-Month,DSL,Yes,Yes,Credit Card,197.6,2,9,1,0.7074,At Risk
CUST-00267,Female,0,15,36.62,532.47,One Year,DSL,No,No,Credit Card,70.1,3,3,0,0.3134,Dormant
CUST-00268,Female,0,12,80.89,893.81,Month-to-Month,DSL,No,No,Credit Card,390.4,1,3,0,0.3943,Dormant
CUST-00269,Male,1,8,41.85,315.66,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,458.5,0,3,0,0.2961,Dormant
CUST-00270,Male,0,14,26.15,335.21,One Year,Fiber Optic,No,Yes,Bank Transfer,574.1,1,3,0,0.1963,Loyal
CUST-00271,Female,0,11,18.06,184.94,Month-to-Month,DSL,No,Yes,Credit Card,120.9,0,3,0,0.2429,Dormant
CUST-00272,Female,0,13,80.05,1055.77,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,543.8,0,9,0,0.3524,Dormant
CUST-00273,Female,0,72,54.94,3831.85,Month-to-Month,DSL,Yes,Yes,Credit Card,304.8,1,3,0,0.1241,Loyal
CUST-00274,Female,0,2,94.74,198.85,One Year,No,No Internet Service,No Internet Service,Electronic Check,164.4,0,2,0,0.2052,Dormant
CUST-00275,Female,0,61,56.27,3457.79,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,578.8,2,7,0,0.273,Dormant
CUST-00276,Female,0,15,67.57,916.99,Two Year,No,No Internet Service,No Internet Service,Credit Card,165.9,3,6,1,0.2795,Dormant
CUST-00277,Female,0,23,59.52,1235.99,Month-to-Month,DSL,No,No,Mailed Check,448.1,2,9,1,0.5648,At Risk
CUST-00278,Female,0,42,84.36,3249.68,One Year,No,No Internet Service,No Internet Service,Electronic Check,477.4,2,5,1,0.5096,At Risk
CUST-00279,Female,1,10,54.33,553.43,Month-to-Month,DSL,No,No,Mailed Check,275.4,4,3,1,0.7564,At Risk
CUST-00280,Female,0,13,116.3,1293.37,One Year,DSL,Yes,Yes,Bank Transfer,423.3,3,6,0,0.5497,At Risk
CUST-00281,Female,1,12,113.49,1220.29,One Year,DSL,Yes,Yes,Bank Transfer,356.3,1,6,0,0.2248,Dormant
CUST-00282,Male,0,11,104.5,1185.12,Month-to-Month,Fiber Optic,No,No,Mailed Check,139.5,1,5,0,0.2569,Dormant
CUST-00283,Male,0,62,111.87,6783.21,Month-to-Month,DSL,No,No,Electronic Check,463.1,1,5,0,0.1851,Loyal
CUST-00284,Male,1,42,63.81,2399.61,Month-to-Month,Fiber Optic,No,Yes,Credit Card,559.0,2,1,1,0.7,At Risk
CUST-00285,Female,0,2,72.72,130.0,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,308.5,1,4,0,0.4041,Dormant
CUST-00286,Male,0,2,93.69,191.6,Month-to-Month,DSL,No,Yes,Electronic Check,596.8,1,7,1,0.5947,At Risk
CUST-00287,Male,1,13,89.01,1190.4,One Year,DSL,Yes,No,Credit Card,273.9,3,3,1,0.7082,At Risk
CUST-00288,Female,0,2,108.85,196.2,Two Year,No,No Internet Service,No Internet Service,Electronic Check,303.4,2,5,0,0.4585,Dormant
CUST-00289,Male,0,23,91.07,1956.58,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,414.1,2,8,1,0.6503,At Risk
CUST-00290,Female,0,3,119.78,365.42,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,135.9,0,4,0,0.1788,Loyal
CUST-00291,Male,0,17,53.55,914.17,Month-to-Month,Fiber Optic,Yes,No,Credit Card,544.1,2,9,0,0.4102,Dormant
CUST-00292,Male,0,1,102.97,104.29,Month-to-Month,Fiber Optic,No,No,Mailed Check,486.7,1,4,0,0.4847,Dormant
CUST-00293,Female,0,9,89.16,765.27,Two Year,DSL,No,No,Electronic Check,527.3,1,3,1,0.6108,At Risk
CUST-00294,Male,0,27,88.52,2467.26,One Year,No,No Internet Service,No Internet Service,Electronic Check,377.4,1,7,0,0.0563,Loyal
CUST-00295,Male,0,15,51.24,703.42,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,533.7,3,7,1,0.7188,At Risk
CUST-00296,Female,0,72,98.13,6226.95,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,417.6,0,3,0,0.1673,Loyal
CUST-00297,Female,0,49,109.84,5337.74,Two Year,Fiber Optic,No,Yes,Mailed Check,321.6,0,4,1,0.4481,Dormant
CUST-00298,Male,0,10,40.29,385.93,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,561.1,0,8,1,0.7025,At Risk
CUST-00299,Female,0,1,81.8,83.51,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,280.6,0,7,0,0.2831,Dormant
CUST-00300,Male,0,44,58.0,2210.62,One Year,Fiber Optic,Yes,Yes,Credit Card,315.3,2,7,0,0.0932,Loyal
CUST-00301,Male,0,58,118.93,7027.2,One Year,No,No Internet Service,No Internet Service,Electronic Check,126.6,0,3,0,0.2346,Dormant
CUST-00302,Female,0,41,66.84,2490.13,Month-to-Month,DSL,No,No,Mailed Check,570.2,4,7,1,0.6733,At Risk
CUST-00303,Female,0,3,41.29,121.51,Two Year,DSL,No,No,Bank Transfer,156.0,2,6,1,0.7282,At Risk
CUST-00304,Female,1,72,56.95,3518.25,Month-to-Month,DSL,No,No,Electronic Check,144.8,1,6,0,0.1744,Loyal
CUST-00305,Female,0,7,84.69,576.18,One Year,Fiber Optic,Yes,Yes,Electronic Check,87.7,1,2,1,0.6686,At Risk
CUST-00306,Female,0,30,25.76,767.74,Month-to-Month,Fiber Optic,No,No,Mailed Check,288.4,1,5,1,0.6428,At Risk
CUST-00307,Female,0,57,79.57,4189.66,One Year,Fiber Optic,No,No,Bank Transfer,186.0,1,10,0,0.0556,Loyal
CUST-00308,Male,0,6,112.98,605.4,Two Year,No,No Internet Service,No Internet Service,Credit Card,452.2,3,7,1,0.8316,At Risk
CUST-00309,Female,1,57,104.74,5716.6,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,205.3,0,10,0,0.1777,Loyal
CUST-00310,Male,1,8,24.9,202.51,One Year,DSL,No,No,Electronic Check,440.8,2,0,0,0.5577,At Risk
CUST-00311,Male,0,72,119.33,7858.96,Two Year,Fiber Optic,Yes,No,Mailed Check,141.7,4,8,0,0.2863,Dormant
CUST-00312,Male,0,7,89.27,562.71,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,161.1,1,5,0,0.4284,Dormant
CUST-00313,Male,1,72,34.55,2253.24,One Year,DSL,Yes,No,Electronic Check,489.5,1,4,0,0.084,Loyal
CUST-00314,Female,1,1,19.27,20.04,Two Year,Fiber Optic,Yes,Yes,Bank Transfer,241.5,2,5,0,0.2539,Dormant
CUST-00315,Female,0,29,35.47,948.25,One Year,DSL,No,Yes,Credit Card,93.7,1,6,1,0.5618,At Risk
CUST-00316,Female,0,18,103.49,1584.74,Month-to-Month,Fiber Optic,Yes,No,Credit Card,578.0,0,7,0,0.2074,Dormant
CUST-00317,Male,0,15,20.21,305.07,Month-to-Month,DSL,No,No,Bank Transfer,131.1,1,5,0,0.1776,Loyal
CUST-00318,Male,1,6,41.78,248.14,Month-to-Month,DSL,Yes,No,Bank Transfer,115.6,0,2,0,0.2684,Dormant
CUST-00319,Male,0,29,95.25,2418.94,Month-to-Month,Fiber Optic,Yes,No,Credit Card,234.3,0,4,0,0.1793,Loyal
CUST-00320,Male,0,5,77.78,407.17,One Year,No,No Internet Service,No Internet Service,Bank Transfer,84.5,1,5,1,0.5266,At Risk
CUST-00321,Female,0,19,97.84,1858.96,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,118.7,0,3,0,0.2586,Dormant
CUST-00322,Female,0,7,94.11,625.93,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,512.5,1,3,0,0.2577,Dormant
CUST-00323,Female,0,72,23.16,1544.86,Month-to-Month,Fiber Optic,No,No,Electronic Check,127.8,2,7,1,0.6448,At Risk
CUST-00324,Male,1,1,109.04,112.28,Month-to-Month,DSL,No,No,Mailed Check,93.5,1,11,1,0.4948,Dormant
CUST-00325,Female,0,5,41.16,184.97,One Year,DSL,Yes,No,Credit Card,531.6,0,6,0,0.2709,Dormant
CUST-00326,Female,0,6,74.45,405.23,One Year,No,No Internet Service,No Internet Service,Bank Transfer,283.0,2,12,1,0.4811,Dormant
CUST-00327,Female,0,12,83.72,878.54,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,119.6,1,7,1,0.619,At Risk
CUST-00328,Female,0,6,35.2,211.59,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,361.5,3,3,1,0.6873,At Risk
CUST-00329,Male,0,16,117.58,1823.17,Month-to-Month,DSL,No,No,Mailed Check,53.7,2,6,1,0.7677,At Risk
CUST-00330,Male,0,49,67.79,3228.08,Month-to-Month,DSL,No,No,Credit Card,273.6,0,3,0,0.1485,Loyal
CUST-00331,Male,0,29,23.88,618.9,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,366.5,0,5,1,0.5936,At Risk
CUST-00332,Female,0,20,113.6,2227.09,One Year,DSL,Yes,No,Bank Transfer,575.6,1,4,0,0.2369,Dormant
CUST-00333,Male,0,2,77.8,156.08,Month-to-Month,DSL,Yes,No,Bank Transfer,216.1,1,6,0,0.4742,Dormant
CUST-00334,Male,0,28,89.32,2304.83,Two Year,Fiber Optic,No,No,Credit Card,466.1,2,12,0,0.195,Loyal
CUST-00335,Male,1,4,71.57,289.22,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,105.6,1,3,1,0.6513,At Risk
CUST-00336,Male,1,37,103.14,3509.96,Month-to-Month,DSL,No,No,Credit Card,277.1,0,4,1,0.5997,At Risk
CUST-00337,Female,0,6,21.38,128.49,Two Year,DSL,No,No,Electronic Check,157.2,2,5,1,0.571,At Risk
CUST-00338,Female,0,12,45.37,466.45,One Year,Fiber Optic,No,Yes,Electronic Check,310.7,1,3,0,0.203,Dormant
CUST-00339,Male,1,10,65.9,632.79,One Year,Fiber Optic,Yes,No,Electronic Check,267.8,1,8,0,0.3429,Dormant
CUST-00340,Male,0,46,25.81,1239.39,Two Year,Fiber Optic,No,Yes,Bank Transfer,588.5,1,4,0,0.1656,Loyal
CUST-00341,Male,0,3,90.0,282.49,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,553.0,2,3,1,0.8372,At Risk
CUST-00342,Male,1,20,58.15,1054.09,Two Year,No,No Internet Service,No Internet Service,Electronic Check,361.9,0,6,0,0.0701,Loyal
CUST-00343,Male,0,3,45.81,128.95,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,130.6,0,6,1,0.6353,At Risk
CUST-00344,Male,0,29,18.34,458.78,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,347.5,2,2,0,0.2157,Dormant
CUST-00345,Male,1,56,91.42,5245.81,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,481.5,3,5,0,0.2365,Dormant
CUST-00346,Female,0,13,103.05,1291.04,Month-to-Month,DSL,No,Yes,Electronic Check,51.7,2,4,1,0.8123,At Risk
CUST-00347,Female,0,16,58.29,864.58,One Year,Fiber Optic,Yes,No,Credit Card,277.4,1,3,0,0.1182,Loyal
CUST-00348,Male,0,62,75.55,4087.13,Month-to-Month,Fiber Optic,No,No,Bank Transfer,54.3,1,3,0,0.1326,Loyal
CUST-00349,Male,0,17,41.22,728.32,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,169.1,1,4,1,0.6481,At Risk
CUST-00350,Female,0,16,81.46,1246.07,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,82.5,1,11,0,0.307,Dormant
CUST-00351,Female,0,20,19.24,348.85,One Year,DSL,No,No,Electronic Check,577.5,1,5,0,0.2249,Dormant
CUST-00352,Female,1,28,67.84,1747.64,Two Year,Fiber Optic,Yes,Yes,Mailed Check,126.2,2,6,1,0.7016,At Risk
CUST-00353,Female,0,2,83.71,151.37,One Year,Fiber Optic,No,Yes,Electronic Check,115.6,2,4,1,0.8197,At Risk
CUST-00354,Male,0,41,111.66,4442.38,Two Year,Fiber Optic,No,No,Credit Card,584.1,3,3,1,0.5433,At Risk
CUST-00355,Male,0,13,56.9,739.6999999999999,One Year,Fiber Optic,No,No,Credit Card,324.1,0,6,0,0.1407,Loyal
CUST-00356,Female,0,1,96.05,98.1,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,462.1,4,5,0,0.7993,At Risk
CUST-00357,Male,0,37,78.96,2752.29,Month-to-Month,Fiber Optic,No,No,Electronic Check,216.6,2,10,1,0.6717,At Risk
CUST-00358,Female,1,11,112.56,1257.1,One Year,DSL,No,No,Electronic Check,333.7,1,6,1,0.5839,At Risk
CUST-00359,Female,1,2,58.63,109.59,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,33.9,1,6,0,0.2361,Dormant
CUST-00360,Female,0,24,50.55,1092.44,Month-to-Month,DSL,Yes,Yes,Electronic Check,263.0,1,6,0,0.1979,Loyal
CUST-00361,Male,0,50,108.49,5424.5,Month-to-Month,Fiber Optic,No,Yes,Credit Card,346.4,0,6,1,0.2716,Dormant
CUST-00362,Female,0,52,23.02,1090.24,One Year,DSL,No,Yes,Mailed Check,319.15,2,6,1,0.6441,At Risk
CUST-00363,Male,0,72,31.91,2101.64,Month-to-Month,DSL,No,Yes,Bank Transfer,261.3,3,5,0,0.2911,Dormant
CUST-00364,Female,0,48,26.41,1328.45,Two Year,DSL,No,No,Mailed Check,479.1,3,11,0,0.1792,Loyal
CUST-00365,Female,0,1,104.0,91.19,One Year,Fiber Optic,No,No,Credit Card,315.9,4,6,0,0.4737,Dormant
CUST-00366,Male,1,11,19.08,210.32,One Year,DSL,Yes,No,Electronic Check,392.6,0,3,0,0.252,Dormant
CUST-00367,Female,0,40,105.89,4393.01,Two Year,DSL,Yes,No,Bank Transfer,319.15,1,2,0,0.1191,Loyal
CUST-00368,Female,0,10,64.03,609.8,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,521.1,3,4,1,0.8092,At Risk
CUST-00369,Male,0,22,18.41,344.47,One Year,Fiber Optic,Yes,No,Bank Transfer,236.8,1,9,1,0.4873,Dormant
CUST-00370,Male,0,22,58.97,1200.05,Two Year,No,No Internet Service,No Internet Service,Mailed Check,304.8,0,8,0,0.0337,Loyal
CUST-00371,Male,0,10,37.05,323.19,One Year,No,No Internet Service,No Internet Service,Electronic Check,230.8,0,10,1,0.6603,At Risk
CUST-00372,Male,0,56,81.69,4269.23,Two Year,Fiber Optic,No,No,Bank Transfer,538.4,0,9,0,0.1177,Loyal
CUST-00373,Male,0,16,87.29,1407.82,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,543.4,1,3,1,0.5345,At Risk
CUST-00374,Female,0,15,67.73,952.7,One Year,Fiber Optic,Yes,Yes,Electronic Check,157.8,0,5,0,0.1636,Loyal
CUST-00375,Male,0,72,22.13,1492.0,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,459.0,0,4,0,0.0838,Loyal
CUST-00376,Male,0,16,84.93,1306.37,Two Year,Fiber Optic,No,No,Electronic Check,88.6,3,5,1,0.7402,At Risk
CUST-00377,Female,0,4,103.89,401.57,Two Year,DSL,No,Yes,Bank Transfer,47.0,2,6,1,0.7638,At Risk
CUST-00378,Male,0,17,91.47,1588.05,Two Year,Fiber Optic,No,No,Bank Transfer,506.9,1,6,0,0.1304,Loyal
CUST-00379,Female,0,40,102.66,3743.69,One Year,Fiber Optic,No,No,Bank Transfer,104.8,2,1,0,0.2805,Dormant
CUST-00380,Male,0,35,38.45,1365.04,Month-to-Month,DSL,Yes,No,Electronic Check,118.2,1,6,1,0.7025,At Risk
CUST-00381,Male,0,37,108.67,3872.77,Month-to-Month,DSL,No,No,Electronic Check,375.8,2,8,0,0.5041,At Risk
CUST-00382,Female,0,29,50.86,1342.35,Two Year,DSL,No,No,Bank Transfer,495.6,0,6,0,0.0453,Loyal
CUST-00383,Female,0,7,19.37,123.25,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,138.1,0,3,1,0.7814,At Risk
CUST-00384,Female,0,47,104.03,4509.15,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,95.1,3,4,1,0.8903,At Risk
CUST-00385,Female,0,53,114.07,5891.78,One Year,Fiber Optic,No,No,Bank Transfer,74.1,2,5,0,0.2341,Dormant
CUST-00386,Female,0,5,84.87,380.29,Month-to-Month,DSL,No,No,Electronic Check,44.2,1,7,0,0.5305,At Risk
CUST-00387,Male,0,3,41.61,129.08,One Year,DSL,Yes,No,Credit Card,96.4,2,7,0,0.6504,At Risk
CUST-00388,Male,1,72,43.68,3034.83,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,567.3,3,3,0,0.2698,Dormant
CUST-00389,Female,0,48,65.59,3255.37,One Year,DSL,No,No,Mailed Check,84.3,2,5,1,0.5606,At Risk
CUST-00390,Female,1,53,109.58,4990.48,Two Year,No,No Internet Service,No Internet Service,Electronic Check,370.6,1,2,0,0.1301,Loyal
CUST-00391,Female,0,52,33.26,1588.6,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,555.0,0,4,0,0.1665,Loyal
CUST-00392,Male,0,18,102.25,1572.82,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,387.9,0,10,0,0.0945,Loyal
CUST-00393,Male,1,24,47.71,1035.63,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,48.7,1,2,1,0.6192,At Risk
CUST-00394,Female,0,18,100.48,1849.16,Two Year,Fiber Optic,Yes,No,Mailed Check,370.0,3,6,0,0.2158,Dormant
CUST-00395,Male,0,1,111.87,95.91,Month-to-Month,Fiber Optic,No,No,Electronic Check,544.7,3,3,1,0.8745,At Risk
CUST-00396,Female,0,32,61.6,1971.2,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,213.9,0,6,1,0.5908,At Risk
CUST-00397,Female,0,16,55.24,772.05,One Year,No,No Internet Service,No Internet Service,Credit Card,208.8,4,7,0,0.2404,Dormant
CUST-00398,Male,0,25,99.83,2329.45,Month-to-Month,Fiber Optic,No,No,Mailed Check,171.9,4,4,1,0.7694,At Risk
CUST-00399,Female,0,16,72.01,1172.63,Two Year,Fiber Optic,No,Yes,Bank Transfer,318.2,3,5,0,0.3453,Dormant
CUST-00400,Female,1,16,87.81,1369.29,Two Year,No,No Internet Service,No Internet Service,Credit Card,165.6,1,3,0,0.1978,Loyal
CUST-00401,Male,0,4,81.53,325.26,One Year,No,No Internet Service,No Internet Service,Electronic Check,442.6,2,8,0,0.2946,Dormant
CUST-00402,Female,1,7,33.59,216.28,One Year,Fiber Optic,No,Yes,Bank Transfer,397.6,2,4,1,0.6172,At Risk
CUST-00403,Female,1,4,104.17,432.88,Month-to-Month,DSL,Yes,No,Electronic Check,258.4,2,5,1,0.7403,At Risk
CUST-00404,Female,0,5,37.97,188.3,One Year,DSL,Yes,No,Electronic Check,441.9,3,1,1,0.8064,At Risk
